TRN116195;Cameron;Aberion;15:00;18:00;100;100;2024-11-30
TRN126028;Cameron;Aberion;21:00;00:00;100;100;2024-11-30
TRN132695;Cameron;Brayden;9:00;12:00;100;100;2024-11-30
TRN117331;Cameron;Brayden;15:00;18:00;100;100;2024-11-30
TRN121394;Cameron;Brayden;21:00;00:00;100;100;2024-11-30
TRN106635;Cameron;Delmont;9:00;12:00;100;100;2024-11-30
TRN102225;Cameron;Delmont;15:00;18:00;100;100;2024-11-30
TRN119422;Cameron;Delmont;21:00;00:00;100;100;2024-11-30
TRN105387;Cameron;Eldon;9:00;12:00;100;100;2024-11-30
TRN132214;Cameron;Eldon;15:00;18:00;100;100;2024-11-30
TRN116684;Cameron;Eldon;21:00;00:00;100;100;2024-11-30
TRN124053;Delmont;Aberion;9:00;12:00;100;100;2024-11-30
TRN129547;Delmont;Aberion;15:00;18:00;100;100;2024-11-30
TRN120231;Delmont;Aberion;21:00;00:00;100;100;2024-11-30
TRN102541;Delmont;Brayden;9:00;12:00;100;100;2024-11-30
TRN119196;Delmont;Brayden;15:00;18:00;100;100;2024-11-30
TRN125018;Delmont;Brayden;21:00;00:00;100;100;2024-11-30
TRN116944;Delmont;Cameron;9:00;12:00;100;100;2024-11-30
TRN123399;Delmont;Cameron;15:00;18:00;100;100;2024-11-30
TRN109704;Delmont;Cameron;21:00;00:00;100;100;2024-11-30
TRN129219;Delmont;Eldon;9:00;12:00;100;100;2024-11-30
TRN132679;Delmont;Eldon;15:00;18:00;100;100;2024-11-30
TRN124623;Delmont;Eldon;21:00;00:00;100;100;2024-11-30
TRN117485;Eldon;Aberion;9:00;12:00;100;100;2024-11-30
TRN125603;Eldon;Aberion;15:00;18:00;100;100;2024-11-30
TRN118722;Eldon;Aberion;21:00;00:00;100;100;2024-11-30
TRN105040;Eldon;Brayden;9:00;12:00;100;100;2024-11-30
TRN112854;Eldon;Brayden;15:00;18:00;100;100;2024-11-30
TRN122592;Eldon;Brayden;21:00;00:00;100;100;2024-11-30
TRN111455;Eldon;Cameron;9:00;12:00;100;100;2024-11-30
TRN114624;Eldon;Cameron;15:00;18:00;100;100;2024-11-30
TRN107508;Eldon;Cameron;21:00;00:00;100;100;2024-11-30
TRN108156;Eldon;Delmont;9:00;12:00;100;100;2024-11-30
TRN126951;Eldon;Delmont;15:00;18:00;100;100;2024-11-30
TRN116051;Eldon;Delmont;21:00;00:00;100;99;2024-11-30
TRN131580;Aberion;Brayden;9:00;12:00;100;100;2024-12-01
TRN122730;Aberion;Brayden;15:00;18:00;100;100;2024-12-01
TRN126547;Aberion;Brayden;21:00;00:00;100;100;2024-12-01
TRN124846;Aberion;Cameron;9:00;12:00;100;100;2024-12-01
TRN128586;Aberion;Cameron;15:00;18:00;100;100;2024-12-01
TRN119712;Aberion;Cameron;21:00;00:00;100;100;2024-12-01
TRN128143;Aberion;Delmont;9:00;12:00;100;100;2024-12-01
TRN108958;Aberion;Delmont;15:00;18:00;100;100;2024-12-01
TRN113354;Aberion;Delmont;21:00;00:00;100;100;2024-12-01
TRN118381;Aberion;Eldon;9:00;12:00;100;100;2024-12-01
TRN128383;Aberion;Eldon;15:00;18:00;100;100;2024-12-01
TRN128010;Aberion;Eldon;21:00;00:00;100;100;2024-12-01
TRN102424;Brayden;Aberion;9:00;12:00;100;100;2024-12-01
TRN121869;Brayden;Aberion;15:00;18:00;100;100;2024-12-01
TRN107072;Brayden;Aberion;21:00;00:00;100;100;2024-12-01
TRN127526;Brayden;Cameron;9:00;12:00;100;100;2024-12-01
TRN129254;Brayden;Cameron;15:00;18:00;100;100;2024-12-01
TRN108411;Brayden;Cameron;21:00;00:00;100;100;2024-12-01
TRN106672;Brayden;Delmont;9:00;12:00;100;100;2024-12-01
TRN130538;Brayden;Delmont;15:00;18:00;100;100;2024-12-01
TRN115871;Brayden;Delmont;21:00;00:00;100;100;2024-12-01
TRN125574;Brayden;Eldon;9:00;12:00;100;100;2024-12-01
TRN101168;Brayden;Eldon;15:00;18:00;100;100;2024-12-01
TRN110787;Brayden;Eldon;21:00;00:00;100;100;2024-12-01
TRN109897;Cameron;Aberion;9:00;12:00;100;100;2024-12-01
TRN107559;Cameron;Aberion;15:00;18:00;100;100;2024-12-01
TRN105896;Cameron;Aberion;21:00;00:00;100;100;2024-12-01
TRN126088;Cameron;Brayden;9:00;12:00;100;100;2024-12-01
TRN101552;Cameron;Brayden;15:00;18:00;100;100;2024-12-01
TRN100626;Cameron;Brayden;21:00;00:00;100;100;2024-12-01
TRN111564;Cameron;Delmont;9:00;12:00;100;100;2024-12-01
TRN127151;Cameron;Delmont;15:00;18:00;100;100;2024-12-01
TRN126145;Cameron;Delmont;21:00;00:00;100;100;2024-12-01
TRN123531;Cameron;Eldon;9:00;12:00;100;100;2024-12-01
TRN130206;Cameron;Eldon;15:00;18:00;100;100;2024-12-01
TRN118721;Cameron;Eldon;21:00;00:00;100;100;2024-12-01
TRN128820;Delmont;Aberion;9:00;12:00;100;100;2024-12-01
TRN118651;Delmont;Aberion;15:00;18:00;100;100;2024-12-01
TRN100148;Delmont;Aberion;21:00;00:00;100;100;2024-12-01
TRN121099;Delmont;Brayden;9:00;12:00;100;100;2024-12-01
TRN100462;Delmont;Brayden;15:00;18:00;100;100;2024-12-01
TRN105411;Delmont;Brayden;21:00;00:00;100;100;2024-12-01
TRN101564;Delmont;Cameron;9:00;12:00;100;100;2024-12-01
TRN117399;Delmont;Cameron;15:00;18:00;100;100;2024-12-01
TRN125349;Delmont;Cameron;21:00;00:00;100;100;2024-12-01
TRN106960;Delmont;Eldon;9:00;12:00;100;100;2024-12-01
TRN105405;Delmont;Eldon;15:00;18:00;100;100;2024-12-01
TRN122714;Delmont;Eldon;21:00;00:00;100;100;2024-12-01
TRN128581;Eldon;Aberion;9:00;12:00;100;100;2024-12-01
TRN125551;Eldon;Aberion;15:00;18:00;100;100;2024-12-01
TRN100512;Eldon;Aberion;21:00;00:00;100;100;2024-12-01
TRN101807;Eldon;Brayden;9:00;12:00;100;100;2024-12-01
TRN110738;Eldon;Brayden;15:00;18:00;100;100;2024-12-01
TRN130787;Eldon;Brayden;21:00;00:00;100;100;2024-12-01
TRN116590;Eldon;Cameron;9:00;12:00;100;100;2024-12-01
TRN100868;Eldon;Cameron;15:00;18:00;100;100;2024-12-01
TRN100751;Eldon;Cameron;21:00;00:00;100;100;2024-12-01
TRN106806;Eldon;Delmont;9:00;12:00;100;100;2024-12-01
TRN103131;Eldon;Delmont;15:00;18:00;100;100;2024-12-01
TRN123347;Eldon;Delmont;21:00;00:00;100;99;2024-12-01
TRN122911;Aberion;Brayden;9:00;12:00;100;100;2024-12-02
TRN122572;Aberion;Brayden;15:00;18:00;100;100;2024-12-02
TRN132228;Aberion;Brayden;21:00;00:00;100;100;2024-12-02
TRN115413;Aberion;Cameron;9:00;12:00;100;100;2024-12-02
TRN129899;Aberion;Cameron;15:00;18:00;100;100;2024-12-02
TRN110910;Aberion;Cameron;21:00;00:00;100;100;2024-12-02
TRN131701;Aberion;Delmont;9:00;12:00;100;100;2024-12-02
TRN115314;Aberion;Delmont;15:00;18:00;100;100;2024-12-02
TRN132227;Aberion;Delmont;21:00;00:00;100;100;2024-12-02
TRN106853;Aberion;Eldon;9:00;12:00;100;100;2024-12-02
TRN108014;Aberion;Eldon;15:00;18:00;100;100;2024-12-02
TRN113019;Aberion;Eldon;21:00;00:00;100;100;2024-12-02
TRN115528;Brayden;Aberion;9:00;12:00;100;100;2024-12-02
TRN106676;Brayden;Aberion;15:00;18:00;100;100;2024-12-02
TRN130919;Brayden;Aberion;21:00;00:00;100;100;2024-12-02
TRN100379;Brayden;Cameron;9:00;12:00;100;100;2024-12-02
TRN107145;Brayden;Cameron;15:00;18:00;100;100;2024-12-02
TRN101579;Brayden;Cameron;21:00;00:00;100;100;2024-12-02
TRN121809;Brayden;Delmont;9:00;12:00;100;100;2024-12-02
TRN120331;Brayden;Delmont;15:00;18:00;100;100;2024-12-02
TRN114540;Brayden;Delmont;21:00;00:00;100;100;2024-12-02
TRN102730;Brayden;Eldon;9:00;12:00;100;100;2024-12-02
TRN126751;Brayden;Eldon;15:00;18:00;100;100;2024-12-02
TRN107270;Brayden;Eldon;21:00;00:00;100;100;2024-12-02
TRN100368;Cameron;Aberion;9:00;12:00;100;100;2024-12-02
TRN121827;Cameron;Aberion;15:00;18:00;100;100;2024-12-02
TRN100357;Cameron;Aberion;21:00;00:00;100;100;2024-12-02
TRN113533;Cameron;Brayden;9:00;12:00;100;100;2024-12-02
TRN109936;Cameron;Brayden;15:00;18:00;100;100;2024-12-02
TRN120500;Cameron;Brayden;21:00;00:00;100;100;2024-12-02
TRN110847;Cameron;Delmont;9:00;12:00;100;100;2024-12-02
TRN124299;Cameron;Delmont;15:00;18:00;100;100;2024-12-02
TRN126091;Cameron;Delmont;21:00;00:00;100;100;2024-12-02
TRN122067;Cameron;Eldon;9:00;12:00;100;100;2024-12-02
TRN123542;Cameron;Eldon;15:00;18:00;100;100;2024-12-02
TRN121387;Cameron;Eldon;21:00;00:00;100;100;2024-12-02
TRN127682;Delmont;Aberion;9:00;12:00;100;100;2024-12-02
TRN105770;Delmont;Aberion;15:00;18:00;100;100;2024-12-02
TRN109279;Delmont;Aberion;21:00;00:00;100;100;2024-12-02
TRN122537;Delmont;Brayden;9:00;12:00;100;100;2024-12-02
TRN123265;Delmont;Brayden;15:00;18:00;100;100;2024-12-02
TRN106373;Delmont;Brayden;21:00;00:00;100;100;2024-12-02
TRN126532;Delmont;Cameron;9:00;12:00;100;100;2024-12-02
TRN102998;Delmont;Cameron;15:00;18:00;100;100;2024-12-02
TRN111905;Delmont;Cameron;21:00;00:00;100;100;2024-12-02
TRN106473;Delmont;Eldon;9:00;12:00;100;100;2024-12-02
TRN107910;Delmont;Eldon;15:00;18:00;100;100;2024-12-02
TRN115840;Delmont;Eldon;21:00;00:00;100;100;2024-12-02
TRN103181;Eldon;Aberion;9:00;12:00;100;100;2024-12-02
TRN111656;Eldon;Aberion;15:00;18:00;100;100;2024-12-02
TRN113923;Eldon;Aberion;21:00;00:00;100;100;2024-12-02
TRN124577;Eldon;Brayden;9:00;12:00;100;100;2024-12-02
TRN115492;Eldon;Brayden;15:00;18:00;100;100;2024-12-02
TRN126898;Eldon;Brayden;21:00;00:00;100;100;2024-12-02
TRN129333;Eldon;Cameron;9:00;12:00;100;100;2024-12-02
TRN126679;Eldon;Cameron;15:00;18:00;100;100;2024-12-02
TRN120927;Eldon;Cameron;21:00;00:00;100;100;2024-12-02
TRN129454;Eldon;Delmont;9:00;12:00;100;100;2024-12-02
TRN132220;Eldon;Delmont;15:00;18:00;100;100;2024-12-02
TRN114324;Eldon;Delmont;21:00;00:00;100;100;2024-12-02
TRN117940;Aberion;Brayden;9:00;12:00;100;100;2024-12-03
TRN117065;Aberion;Brayden;15:00;18:00;100;100;2024-12-03
TRN100893;Aberion;Brayden;21:00;00:00;100;100;2024-12-03
TRN123287;Aberion;Cameron;9:00;12:00;100;100;2024-12-03
TRN103482;Aberion;Cameron;15:00;18:00;100;100;2024-12-03
TRN130126;Aberion;Cameron;21:00;00:00;100;100;2024-12-03
TRN131722;Aberion;Delmont;9:00;12:00;100;100;2024-12-03
TRN112923;Aberion;Delmont;15:00;18:00;100;100;2024-12-03
TRN125837;Aberion;Delmont;21:00;00:00;100;100;2024-12-03
TRN130040;Aberion;Eldon;9:00;12:00;100;100;2024-12-03
TRN103652;Aberion;Eldon;15:00;18:00;100;100;2024-12-03
TRN124750;Aberion;Eldon;21:00;00:00;100;100;2024-12-03
TRN124276;Brayden;Aberion;9:00;12:00;100;100;2024-12-03
TRN123908;Brayden;Aberion;15:00;18:00;100;100;2024-12-03
TRN111038;Brayden;Aberion;21:00;00:00;100;100;2024-12-03
TRN102148;Brayden;Cameron;9:00;12:00;100;100;2024-12-03
TRN129985;Brayden;Cameron;15:00;18:00;100;100;2024-12-03
TRN122889;Brayden;Cameron;21:00;00:00;100;100;2024-12-03
TRN117540;Brayden;Delmont;9:00;12:00;100;100;2024-12-03
TRN113581;Brayden;Delmont;15:00;18:00;100;100;2024-12-03
TRN108409;Brayden;Delmont;21:00;00:00;100;100;2024-12-03
TRN127756;Brayden;Eldon;9:00;12:00;100;100;2024-12-03
TRN118235;Brayden;Eldon;15:00;18:00;100;100;2024-12-03
TRN132484;Brayden;Eldon;21:00;00:00;100;100;2024-12-03
TRN115765;Cameron;Aberion;9:00;12:00;100;100;2024-12-03
TRN122191;Cameron;Aberion;15:00;18:00;100;100;2024-12-03
TRN114667;Cameron;Aberion;21:00;00:00;100;100;2024-12-03
TRN116234;Cameron;Brayden;9:00;12:00;100;100;2024-12-03
TRN115400;Cameron;Brayden;15:00;18:00;100;100;2024-12-03
TRN103531;Cameron;Brayden;21:00;00:00;100;100;2024-12-03
TRN108635;Cameron;Delmont;9:00;12:00;100;100;2024-12-03
TRN127155;Cameron;Delmont;15:00;18:00;100;100;2024-12-03
TRN126754;Cameron;Delmont;21:00;00:00;100;100;2024-12-03
TRN131486;Cameron;Eldon;9:00;12:00;100;100;2024-12-03
TRN107580;Cameron;Eldon;15:00;18:00;100;100;2024-12-03
TRN123871;Cameron;Eldon;21:00;00:00;100;100;2024-12-03
TRN118133;Delmont;Aberion;9:00;12:00;100;100;2024-12-03
TRN129638;Delmont;Aberion;15:00;18:00;100;100;2024-12-03
TRN117993;Delmont;Aberion;21:00;00:00;100;100;2024-12-03
TRN116235;Delmont;Brayden;9:00;12:00;100;100;2024-12-03
TRN119446;Delmont;Brayden;15:00;18:00;100;100;2024-12-03
TRN108367;Delmont;Brayden;21:00;00:00;100;100;2024-12-03
TRN119692;Delmont;Cameron;9:00;12:00;100;100;2024-12-03
TRN115529;Delmont;Cameron;15:00;18:00;100;100;2024-12-03
TRN129957;Delmont;Cameron;21:00;00:00;100;100;2024-12-03
TRN118025;Delmont;Eldon;9:00;12:00;100;100;2024-12-03
TRN128484;Delmont;Eldon;15:00;18:00;100;100;2024-12-03
TRN114413;Delmont;Eldon;21:00;00:00;100;100;2024-12-03
TRN100592;Eldon;Aberion;9:00;12:00;100;100;2024-12-03
TRN109501;Eldon;Aberion;15:00;18:00;100;100;2024-12-03
TRN110662;Eldon;Aberion;21:00;00:00;100;100;2024-12-03
TRN118154;Eldon;Brayden;9:00;12:00;100;100;2024-12-03
TRN122901;Eldon;Brayden;15:00;18:00;100;100;2024-12-03
TRN125089;Eldon;Brayden;21:00;00:00;100;100;2024-12-03
TRN119010;Eldon;Cameron;9:00;12:00;100;100;2024-12-03
TRN101149;Eldon;Cameron;15:00;18:00;100;100;2024-12-03
TRN121191;Eldon;Cameron;21:00;00:00;100;100;2024-12-03
TRN112075;Eldon;Delmont;9:00;12:00;100;100;2024-12-03
TRN118856;Eldon;Delmont;15:00;18:00;100;99;2024-12-03
TRN106887;Eldon;Delmont;21:00;00:00;100;100;2024-12-03
TRN114450;Aberion;Brayden;9:00;12:00;100;0;2024-12-09
TRN112486;Aberion;Brayden;15:00;18:00;100;100;2024-12-09
TRN105440;Aberion;Brayden;21:00;00:00;100;100;2024-12-09
TRN103620;Aberion;Cameron;9:00;12:00;100;98;2024-12-09
TRN117515;Aberion;Cameron;15:00;18:00;100;100;2024-12-09
TRN117133;Aberion;Cameron;21:00;00:00;100;100;2024-12-09
TRN105845;Aberion;Delmont;9:00;12:00;100;100;2024-12-09
TRN121123;Aberion;Delmont;15:00;18:00;100;100;2024-12-09
TRN118484;Aberion;Delmont;21:00;00:00;100;100;2024-12-09
TRN116416;Aberion;Eldon;9:00;12:00;100;101;2024-12-09
TRN105073;Aberion;Eldon;15:00;18:00;100;100;2024-12-09
TRN121268;Aberion;Eldon;21:00;00:00;100;100;2024-12-09
TRN124633;Brayden;Aberion;9:00;12:00;100;100;2024-12-09
TRN110799;Brayden;Aberion;15:00;18:00;100;100;2024-12-09
TRN116785;Brayden;Aberion;21:00;00:00;100;100;2024-12-09
TRN132587;Brayden;Cameron;9:00;12:00;100;100;2024-12-09
TRN120332;Brayden;Cameron;15:00;18:00;100;100;2024-12-09
TRN117487;Brayden;Cameron;21:00;00:00;100;100;2024-12-09
TRN129256;Brayden;Delmont;9:00;12:00;100;100;2024-12-09
TRN119746;Brayden;Delmont;15:00;18:00;100;100;2024-12-09
TRN111822;Brayden;Delmont;21:00;00:00;100;100;2024-12-09
TRN105740;Brayden;Eldon;9:00;12:00;100;100;2024-12-09
TRN123296;Brayden;Eldon;15:00;18:00;100;100;2024-12-09
TRN130479;Brayden;Eldon;21:00;00:00;100;100;2024-12-09
TRN100115;Cameron;Aberion;9:00;12:00;100;100;2024-12-09
TRN115040;Cameron;Aberion;15:00;18:00;100;100;2024-12-09
TRN131451;Cameron;Aberion;21:00;00:00;100;100;2024-12-09
TRN130497;Cameron;Brayden;9:00;12:00;100;100;2024-12-09
TRN110661;Cameron;Brayden;15:00;18:00;100;100;2024-12-09
TRN101951;Cameron;Brayden;21:00;00:00;100;100;2024-12-09
TRN111476;Cameron;Delmont;9:00;12:00;100;100;2024-12-09
TRN124762;Cameron;Delmont;15:00;18:00;100;100;2024-12-09
TRN130631;Cameron;Delmont;21:00;00:00;100;100;2024-12-09
TRN100881;Cameron;Eldon;9:00;12:00;100;100;2024-12-09
TRN129965;Cameron;Eldon;15:00;18:00;100;100;2024-12-09
TRN103387;Cameron;Eldon;21:00;00:00;100;100;2024-12-09
TRN114814;Delmont;Aberion;9:00;12:00;100;100;2024-12-09
TRN124545;Delmont;Aberion;15:00;18:00;100;100;2024-12-09
TRN101988;Delmont;Aberion;21:00;00:00;100;100;2024-12-09
TRN110564;Delmont;Brayden;9:00;12:00;100;100;2024-12-09
TRN101147;Delmont;Brayden;15:00;18:00;100;100;2024-12-09
TRN121031;Delmont;Brayden;21:00;00:00;100;100;2024-12-09
TRN112253;Delmont;Cameron;9:00;12:00;100;100;2024-12-09
TRN121624;Delmont;Cameron;15:00;18:00;100;100;2024-12-09
TRN114240;Delmont;Cameron;21:00;00:00;100;100;2024-12-09
TRN115532;Delmont;Eldon;9:00;12:00;100;100;2024-12-09
TRN132173;Delmont;Eldon;15:00;18:00;100;100;2024-12-09
TRN130503;Delmont;Eldon;21:00;00:00;100;100;2024-12-09
TRN103701;Eldon;Aberion;9:00;12:00;100;100;2024-12-09
TRN120941;Eldon;Aberion;15:00;18:00;100;100;2024-12-09
TRN128338;Eldon;Aberion;21:00;00:00;100;100;2024-12-09
TRN106955;Eldon;Brayden;9:00;12:00;100;100;2024-12-09
TRN109336;Eldon;Brayden;15:00;18:00;100;100;2024-12-09
TRN121467;Eldon;Brayden;21:00;00:00;100;100;2024-12-09
TRN115745;Eldon;Cameron;9:00;12:00;100;100;2024-12-09
TRN119471;Eldon;Cameron;15:00;18:00;100;100;2024-12-09
TRN125876;Eldon;Cameron;21:00;00:00;100;100;2024-12-09
TRN105734;Eldon;Delmont;9:00;12:00;100;100;2024-12-09
TRN128159;Eldon;Delmont;15:00;18:00;100;100;2024-12-09
TRN117015;Eldon;Delmont;21:00;00:00;100;100;2024-12-09
TRN106518;Aberion;Brayden;9:00;12:00;100;100;2024-12-10
TRN109403;Aberion;Brayden;15:00;18:00;100;100;2024-12-10
TRN127092;Aberion;Brayden;21:00;00:00;100;100;2024-12-10
TRN124251;Aberion;Cameron;9:00;12:00;100;100;2024-12-10
TRN102204;Aberion;Cameron;15:00;18:00;100;100;2024-12-10
TRN112715;Aberion;Cameron;21:00;00:00;100;100;2024-12-10
TRN116669;Aberion;Delmont;9:00;12:00;100;100;2024-12-10
TRN114038;Aberion;Delmont;15:00;18:00;100;100;2024-12-10
TRN123982;Aberion;Delmont;21:00;00:00;100;100;2024-12-10
TRN113454;Aberion;Eldon;9:00;12:00;100;101;2024-12-10
TRN125441;Aberion;Eldon;15:00;18:00;100;100;2024-12-10
TRN115231;Aberion;Eldon;21:00;00:00;100;100;2024-12-10
TRN118578;Brayden;Aberion;9:00;12:00;100;100;2024-12-10
TRN122408;Brayden;Aberion;15:00;18:00;100;100;2024-12-10
TRN125799;Brayden;Aberion;21:00;00:00;100;100;2024-12-10
TRN114485;Brayden;Cameron;9:00;12:00;100;100;2024-12-10
TRN103259;Brayden;Cameron;15:00;18:00;100;100;2024-12-10
TRN106923;Brayden;Cameron;21:00;00:00;100;100;2024-12-10
TRN109094;Brayden;Delmont;9:00;12:00;100;100;2024-12-10
TRN113504;Brayden;Delmont;15:00;18:00;100;100;2024-12-10
TRN129249;Brayden;Delmont;21:00;00:00;100;100;2024-12-10
TRN121149;Brayden;Eldon;9:00;12:00;100;100;2024-12-10
TRN124988;Brayden;Eldon;15:00;18:00;100;100;2024-12-10
TRN129782;Brayden;Eldon;21:00;00:00;100;100;2024-12-10
TRN119767;Cameron;Aberion;9:00;12:00;100;100;2024-12-10
TRN124284;Cameron;Aberion;15:00;18:00;100;100;2024-12-10
TRN109923;Cameron;Aberion;21:00;00:00;100;100;2024-12-10
TRN109083;Cameron;Brayden;9:00;12:00;100;100;2024-12-10
TRN103897;Cameron;Brayden;15:00;18:00;100;100;2024-12-10
TRN118623;Cameron;Brayden;21:00;00:00;100;100;2024-12-10
TRN132417;Cameron;Delmont;9:00;12:00;100;100;2024-12-10
TRN127533;Cameron;Delmont;15:00;18:00;100;100;2024-12-10
TRN105956;Cameron;Delmont;21:00;00:00;100;100;2024-12-10
TRN108734;Cameron;Eldon;9:00;12:00;100;100;2024-12-10
TRN126431;Cameron;Eldon;15:00;18:00;100;100;2024-12-10
